date,units_sold,price,revenue,promotion,temperature,holiday,year,month,day,day_of_week,is_weekend,quarter,week_of_year,month_sin,month_cos,dow_sin,dow_cos,units_sold_lag_1,units_sold_lag_7,units_sold_roll_mean_7,store_Store_B,store_Store_C,category_Electronics,category_Furniture,category_Groceries,category_Toys
2022-05-20,120,45.44,5452.8,0,17.7,0,2022,5,20,4,0,2,20,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,103.0,96.0,120.42857142857143,False,False,False,False,False,False
2022-05-21,144,43.58,6275.52,0,38.8,0,2022,5,21,5,1,2,20,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,120.0,147.0,123.85714285714286,False,False,False,False,False,False
2022-05-22,160,41.35,6616.0,0,21.8,0,2022,5,22,6,1,2,20,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,144.0,137.0,123.42857142857143,False,False,False,False,False,False
2022-05-23,105,43.59,4576.95,0,13.6,0,2022,5,23,0,0,2,21,0.49999999999999994,-0.8660254037844387,0.0,1.0,160.0,117.0,126.71428571428571,False,False,False,False,False,False
2022-05-24,123,42.47,5223.81,0,30.6,0,2022,5,24,1,0,2,21,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,105.0,120.0,125.0,False,False,False,False,False,False
2022-05-25,116,41.63,4829.08,0,20.2,0,2022,5,25,2,0,2,21,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,123.0,123.0,125.42857142857143,False,False,False,False,False,False
2022-05-26,168,46.31,7780.08,1,23.9,0,2022,5,26,3,0,2,21,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,116.0,103.0,124.42857142857143,False,False,False,False,False,False
2022-05-27,159,42.07,6689.13,1,10.3,0,2022,5,27,4,0,2,21,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,168.0,120.0,133.71428571428572,False,False,False,False,False,False
2022-05-28,184,40.99,7542.16,1,18.2,0,2022,5,28,5,1,2,21,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,159.0,144.0,139.28571428571428,False,False,False,False,False,False
2022-05-29,150,47.34,7101.0,0,29.5,0,2022,5,29,6,1,2,21,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,184.0,160.0,145.0,False,False,False,False,False,False
2022-05-30,127,49.31,6262.37,0,41.8,0,2022,5,30,0,0,2,22,0.49999999999999994,-0.8660254037844387,0.0,1.0,150.0,105.0,143.57142857142858,False,False,False,False,False,False
2022-05-31,177,44.08,7802.16,1,29.6,0,2022,5,31,1,0,2,22,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,127.0,123.0,146.71428571428572,False,False,False,False,False,False
2022-06-01,192,43.48,8348.16,1,17.1,0,2022,6,1,2,0,2,22,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,177.0,116.0,154.42857142857142,False,False,False,False,False,False
2022-06-02,121,47.97,5804.37,0,9.5,0,2022,6,2,3,0,2,22,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,192.0,168.0,165.28571428571428,False,False,False,False,False,False
2022-06-03,124,46.7,5790.8,0,24.1,0,2022,6,3,4,0,2,22,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,121.0,159.0,158.57142857142858,False,False,False,False,False,False
2022-06-04,167,48.05,8024.35,0,42.5,0,2022,6,4,5,1,2,22,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,124.0,184.0,153.57142857142858,False,False,False,False,False,False
2022-06-05,160,40.82,6531.2,0,34.1,0,2022,6,5,6,1,2,22,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,167.0,150.0,151.14285714285714,False,False,False,False,False,False
2022-06-06,208,45.81,9528.48,1,28.1,0,2022,6,6,0,0,2,23,1.2246467991473532e-16,-1.0,0.0,1.0,160.0,127.0,152.57142857142858,False,False,False,False,False,False
2022-06-07,123,47.3,5817.9,0,32.2,0,2022,6,7,1,0,2,23,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,208.0,177.0,164.14285714285714,False,False,False,False,False,False
2022-06-08,124,45.34,5622.16,0,27.7,0,2022,6,8,2,0,2,23,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,123.0,192.0,156.42857142857142,False,False,False,False,False,False
2022-06-09,116,46.78,5426.48,0,22.6,0,2022,6,9,3,0,2,23,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,124.0,121.0,146.71428571428572,False,False,False,False,False,False
2022-06-10,148,49.2,7281.6,0,26.5,0,2022,6,10,4,0,2,23,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,116.0,124.0,146.0,False,False,False,False,False,False
2022-06-11,131,44.21,5791.51,0,18.8,0,2022,6,11,5,1,2,23,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,148.0,167.0,149.42857142857142,False,False,False,False,False,False
2022-06-12,303,47.13,14280.39,1,13.8,0,2022,6,12,6,1,2,23,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,131.0,160.0,144.28571428571428,False,False,False,False,False,False
2022-06-13,119,43.98,5233.62,0,22.4,0,2022,6,13,0,0,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,303.0,208.0,164.71428571428572,False,False,False,False,False,False
2022-06-14,134,42.39,5680.26,0,21.4,0,2022,6,14,1,0,2,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,119.0,123.0,152.0,False,False,False,False,False,False
2022-06-15,142,40.78,5790.76,0,27.1,0,2022,6,15,2,0,2,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,134.0,124.0,153.57142857142858,False,False,False,False,False,False
2022-06-16,131,48.37,6336.47,0,15.2,0,2022,6,16,3,0,2,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,142.0,116.0,156.14285714285714,False,False,False,False,False,False
2022-06-17,130,41.54,5400.2,0,26.4,0,2022,6,17,4,0,2,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,131.0,148.0,158.28571428571428,False,False,False,False,False,False
2022-06-18,241,44.55,10736.55,1,38.3,0,2022,6,18,5,1,2,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,130.0,131.0,155.71428571428572,False,False,False,False,False,False
2022-06-19,180,48.87,8796.6,0,27.4,0,2022,6,19,6,1,2,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,241.0,303.0,171.42857142857142,False,False,False,False,False,False
2022-06-20,152,43.57,6622.64,0,26.2,0,2022,6,20,0,0,2,25,1.2246467991473532e-16,-1.0,0.0,1.0,180.0,119.0,153.85714285714286,False,False,False,False,False,False
2022-06-21,132,44.49,5872.68,0,21.2,0,2022,6,21,1,0,2,25,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,152.0,134.0,158.57142857142858,False,False,False,False,False,False
2022-06-22,158,44.11,6969.38,0,21.2,0,2022,6,22,2,0,2,25,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,132.0,142.0,158.28571428571428,False,False,False,False,False,False
2022-06-23,215,49.47,10636.05,1,11.6,0,2022,6,23,3,0,2,25,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,158.0,131.0,160.57142857142858,False,False,False,False,False,False
2022-06-24,192,43.25,8304.0,1,16.5,0,2022,6,24,4,0,2,25,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,215.0,130.0,172.57142857142858,False,False,False,False,False,False
2022-06-25,188,43.71,8217.48,0,31.0,0,2022,6,25,5,1,2,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,192.0,241.0,181.42857142857142,False,False,False,False,False,False
2022-06-26,148,40.69,6022.12,0,23.3,0,2022,6,26,6,1,2,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,188.0,180.0,173.85714285714286,False,False,False,False,False,False
2022-06-27,146,47.46,6929.16,0,25.4,0,2022,6,27,0,0,2,26,1.2246467991473532e-16,-1.0,0.0,1.0,148.0,152.0,169.28571428571428,False,False,False,False,False,False
2022-06-28,149,44.24,6591.76,0,23.0,0,2022,6,28,1,0,2,26,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,146.0,132.0,168.42857142857142,False,False,False,False,False,False
2022-06-29,142,48.17,6840.14,0,25.8,0,2022,6,29,2,0,2,26,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,149.0,158.0,170.85714285714286,False,False,False,False,False,False
2022-06-30,140,47.63,6668.2,0,20.9,0,2022,6,30,3,0,2,26,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,142.0,215.0,168.57142857142858,False,False,False,False,False,False
2022-07-01,144,44.02,6338.88,0,36.9,0,2022,7,1,4,0,3,26,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,140.0,192.0,157.85714285714286,False,False,False,False,False,False
2022-07-02,199,43.41,8638.59,0,15.0,0,2022,7,2,5,1,3,26,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,144.0,188.0,151.0,False,False,False,False,False,False
2022-07-03,149,45.25,6742.25,0,20.2,0,2022,7,3,6,1,3,26,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,199.0,148.0,152.57142857142858,False,False,False,False,False,False
2022-07-04,122,46.62,5687.64,0,15.2,0,2022,7,4,0,0,3,27,-0.4999999999999997,-0.8660254037844388,0.0,1.0,149.0,146.0,152.71428571428572,False,False,False,False,False,False
2022-07-05,134,41.3,5534.2,0,18.8,0,2022,7,5,1,0,3,27,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,122.0,149.0,149.28571428571428,False,False,False,False,False,False
2022-07-06,133,44.0,5852.0,0,35.4,0,2022,7,6,2,0,3,27,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,134.0,142.0,147.14285714285714,False,False,False,False,False,False
2022-07-07,149,47.28,7044.72,0,18.7,0,2022,7,7,3,0,3,27,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,133.0,140.0,145.85714285714286,False,False,False,False,False,False
2022-07-08,207,47.23,9776.61,1,39.3,0,2022,7,8,4,0,3,27,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,149.0,144.0,147.14285714285714,False,False,False,False,False,False
2022-07-09,163,47.92,7810.96,0,16.0,0,2022,7,9,5,1,3,27,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,207.0,199.0,156.14285714285714,False,False,False,False,False,False
2022-07-10,165,48.44,7992.6,0,23.4,0,2022,7,10,6,1,3,27,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,163.0,149.0,151.0,False,False,False,False,False,False
2022-07-11,129,41.01,5290.29,0,18.4,0,2022,7,11,0,0,3,28,-0.4999999999999997,-0.8660254037844388,0.0,1.0,165.0,122.0,153.28571428571428,False,False,False,False,False,False
2022-07-12,193,46.25,8926.25,1,34.5,0,2022,7,12,1,0,3,28,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,129.0,134.0,154.28571428571428,False,False,False,False,False,False
2022-07-13,125,49.0,6125.0,0,20.7,0,2022,7,13,2,0,3,28,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,193.0,133.0,162.71428571428572,False,False,False,False,False,False
2022-07-14,131,41.39,5422.09,0,23.9,0,2022,7,14,3,0,3,28,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,125.0,149.0,161.57142857142858,False,False,False,False,False,False
2022-07-15,135,42.93,5795.55,0,20.3,0,2022,7,15,4,0,3,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,131.0,207.0,159.0,False,False,False,False,False,False
2022-07-16,158,40.51,6400.58,0,19.5,0,2022,7,16,5,1,3,28,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,135.0,163.0,148.71428571428572,False,False,False,False,False,False
2022-07-17,170,46.3,7871.0,0,30.7,0,2022,7,17,6,1,3,28,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,158.0,165.0,148.0,False,False,False,False,False,False
2022-07-18,200,42.48,8496.0,1,25.002259852216746,0,2022,7,18,0,0,3,29,-0.4999999999999997,-0.8660254037844388,0.0,1.0,170.0,129.0,148.71428571428572,False,False,False,False,False,False
2022-07-19,133,44.44,5910.52,0,26.9,0,2022,7,19,1,0,3,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,200.0,193.0,158.85714285714286,False,False,False,False,False,False
2022-07-20,137,47.33,6484.21,0,17.8,0,2022,7,20,2,0,3,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,133.0,125.0,150.28571428571428,False,False,False,False,False,False
2022-07-21,149,46.45,6921.05,0,28.5,0,2022,7,21,3,0,3,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,137.0,131.0,152.0,False,False,False,False,False,False
2022-07-22,191,46.91,8959.81,1,38.6,0,2022,7,22,4,0,3,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,149.0,135.0,154.57142857142858,False,False,False,False,False,False
2022-07-23,165,45.83,7561.95,0,29.8,0,2022,7,23,5,1,3,29,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,191.0,158.0,162.57142857142858,False,False,False,False,False,False
2022-07-24,291,47.98,13962.18,1,22.9,0,2022,7,24,6,1,3,29,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,165.0,170.0,163.57142857142858,False,False,False,False,False,False
2022-07-25,206,41.61,8571.66,1,20.3,0,2022,7,25,0,0,3,30,-0.4999999999999997,-0.8660254037844388,0.0,1.0,291.0,200.0,180.85714285714286,False,False,False,False,False,False
2022-07-26,141,45.41,6402.81,0,27.0,0,2022,7,26,1,0,3,30,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,206.0,133.0,181.71428571428572,False,False,False,False,False,False
2022-07-27,120,43.54,5224.8,0,37.5,0,2022,7,27,2,0,3,30,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,141.0,137.0,182.85714285714286,False,False,False,False,False,False
2022-07-28,123,45.38,5581.74,0,15.5,0,2022,7,28,3,0,3,30,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,120.0,149.0,180.42857142857142,False,False,False,False,False,False
2022-07-29,133,42.82,5695.06,0,20.1,0,2022,7,29,4,0,3,30,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,123.0,191.0,176.71428571428572,False,False,False,False,False,False
2022-07-30,201,47.28,9503.28,0,24.4,0,2022,7,30,5,1,3,30,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,133.0,165.0,168.42857142857142,False,False,False,False,False,False
2022-07-31,199,46.97,9347.03,0,39.7,0,2022,7,31,6,1,3,30,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,201.0,291.0,173.57142857142858,False,False,False,False,False,False
2022-08-01,113,45.24,5112.12,0,20.9,0,2022,8,1,0,0,3,31,-0.8660254037844384,-0.5000000000000004,0.0,1.0,199.0,206.0,160.42857142857142,False,False,False,False,False,False
2022-08-02,120,42.43,5091.6,0,5.9,0,2022,8,2,1,0,3,31,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,113.0,141.0,147.14285714285714,False,False,False,False,False,False
2022-08-03,107,45.88,4909.16,0,18.2,0,2022,8,3,2,0,3,31,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,120.0,120.0,144.14285714285714,False,False,False,False,False,False
2022-08-04,135,46.18,6234.3,0,26.0,0,2022,8,4,3,0,3,31,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,107.0,123.0,142.28571428571428,False,False,False,False,False,False
2022-08-05,100,45.48,4548.0,0,37.8,0,2022,8,5,4,0,3,31,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,135.0,133.0,144.0,False,False,False,False,False,False
2022-08-06,218,48.89,10658.02,1,17.7,0,2022,8,6,5,1,3,31,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,100.0,201.0,139.28571428571428,False,False,False,False,False,False
2022-08-07,210,47.78,10033.8,1,19.0,0,2022,8,7,6,1,3,31,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,218.0,199.0,141.71428571428572,False,False,False,False,False,False
2022-08-08,110,44.28,4870.8,0,14.6,0,2022,8,8,0,0,3,32,-0.8660254037844384,-0.5000000000000004,0.0,1.0,210.0,113.0,143.28571428571428,False,False,False,False,False,False
2022-08-09,98,47.35,4640.3,0,24.4,0,2022,8,9,1,0,3,32,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,110.0,120.0,142.85714285714286,False,False,False,False,False,False
2022-08-10,119,42.47,5053.93,0,12.2,0,2022,8,10,2,0,3,32,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,98.0,107.0,139.71428571428572,False,False,False,False,False,False
2022-08-11,110,49.01,5391.1,0,25.002259852216746,0,2022,8,11,3,0,3,32,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,119.0,135.0,141.42857142857142,False,False,False,False,False,False
2022-08-12,123,42.96,5284.08,0,20.4,0,2022,8,12,4,0,3,32,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,110.0,100.0,137.85714285714286,False,False,False,False,False,False
2022-08-13,158,44.11,6969.38,0,30.8,0,2022,8,13,5,1,3,32,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,123.0,218.0,141.14285714285714,False,False,False,False,False,False
2022-08-14,168,41.22,6924.96,0,19.3,0,2022,8,14,6,1,3,32,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,158.0,210.0,132.57142857142858,False,False,False,False,False,False
2022-08-15,123,44.04,5416.92,0,29.2,0,2022,8,15,0,0,3,33,-0.8660254037844384,-0.5000000000000004,0.0,1.0,168.0,110.0,126.57142857142857,False,False,False,False,False,False
2022-08-16,110,45.51,5006.1,0,30.6,0,2022,8,16,1,0,3,33,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,123.0,98.0,128.42857142857142,False,False,False,False,False,False
2022-08-17,139,42.15,5858.85,1,28.9,0,2022,8,17,2,0,3,33,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,110.0,119.0,130.14285714285714,False,False,False,False,False,False
2022-08-18,124,43.2,5356.8,0,34.4,0,2022,8,18,3,0,3,33,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,139.0,110.0,133.0,False,False,False,False,False,False
2022-08-19,133,45.47,6047.51,0,28.5,0,2022,8,19,4,0,3,33,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,124.0,123.0,135.0,False,False,False,False,False,False
2022-08-20,224,47.82,10711.68,1,11.5,0,2022,8,20,5,1,3,33,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,133.0,158.0,136.42857142857142,False,False,False,False,False,False
2022-08-21,168,40.84,6861.12,0,23.6,0,2022,8,21,6,1,3,33,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,224.0,168.0,145.85714285714286,False,False,False,False,False,False
2022-08-22,132,40.98,5409.36,0,31.1,0,2022,8,22,0,0,3,34,-0.8660254037844384,-0.5000000000000004,0.0,1.0,168.0,123.0,145.85714285714286,False,False,False,False,False,False
2022-08-23,106,42.12,4464.72,0,30.2,0,2022,8,23,1,0,3,34,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,132.0,110.0,147.14285714285714,False,False,False,False,False,False
2022-08-24,123,45.42,5586.66,0,16.1,0,2022,8,24,2,0,3,34,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,106.0,139.0,146.57142857142858,False,False,False,False,False,False
2022-08-25,113,43.92,4962.96,0,22.3,0,2022,8,25,3,0,3,34,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,123.0,124.0,144.28571428571428,False,False,False,False,False,False
2022-08-26,122,49.42,6029.24,0,28.9,0,2022,8,26,4,0,3,34,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,113.0,133.0,142.71428571428572,False,False,False,False,False,False
2022-08-27,172,45.52,7829.44,1,29.6,0,2022,8,27,5,1,3,34,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,122.0,224.0,141.14285714285714,False,False,False,False,False,False
2022-08-28,134,45.15,6050.1,0,32.8,0,2022,8,28,6,1,3,34,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,172.0,168.0,133.71428571428572,False,False,False,False,False,False
